Force_Target_N,Force_Actual_N,Stress_N_per_cm2,Aspect_Ratio_b_a,muscle_b_cm,muscle_a_cm,Volume_cm3,Am,Rho,Initial_Length_cm,Prestretch_Final_Length_cm,Prestretch_Elongation_cm,Prestretch_Strain,Max_Length_cm,Min_Length_cm,ROM_cm,Contraction_Strain,Completed_Date
30,46.960503,2.49296091,9.0267,39.177584,4.340189,738.0,550,10.493,39.17758400000002,55.13559380754688,15.95800980754686,.407325,55.13560455280418,47.506928542977406,7.628676009826774,.194720,So 8. Mär 06:45:41 CET 2026
39,61.048654,3.24084919,9.0267,39.177584,4.340189,738.0,550,10.493,39.17758400000002,62.739101028028855,23.561517028028835,.601403,62.739123132703014,56.16751322304998,6.571609909653034,.167739,So 8. Mär 06:45:43 CET 2026
45,70.440754,3.73944134,9.0267,39.177584,4.340189,738.0,500,10.616,39.17758400000002,66.8654115430549,27.68782754305488,.706726,66.86544228189977,62.76376736473733,4.10167491716244,.104694,So 8. Mär 06:45:51 CET 2026
36,56.352603,2.99155306,9.0267,39.177584,4.340189,738.0,550,10.493,39.17758400000002,60.3218129282668,21.14422892826678,.539702,60.321830891901364,52.21498887685655,8.106842015044814,.206925,So 8. Mär 06:46:13 CET 2026
33,51.656553,2.74225698,9.0267,39.177584,4.340189,738.0,550,10.493,39.17758400000002,57.743306527327334,18.565722527327314,.473886,57.743320627577575,49.31653393703873,8.426786690538845,.215092,So 8. Mär 06:46:18 CET 2026
42,65.744704,3.49014526,9.0267,39.177584,4.340189,738.0,550,10.493,39.17758400000002,64.92415398920627,25.74656998920625,.657176,64.92418025643157,60.020012918814956,4.904167337616614,.125177,So 8. Mär 06:55:04 CET 2026
0,0,0,9.0267,39.177584,4.340189,738.0,550,10.534,39.17758400000002,39.17758400000002,0,0,39.177584599691066,35.54815939779548,3.629425201895586,.092640,So 8. Mär 06:55:14 CET 2026
45,70.440754,3.73944134,9.0267,39.177584,4.340189,738.0,550,10.493,39.17758400000002,66.8654115430549,27.68782754305488,.706726,66.86544207626896,62.77200340400935,4.09343867225961,.104484,So 8. Mär 06:56:10 CET 2026
3,4.696050,.24929607,9.0267,39.177584,4.340189,738.0,550,10.534,39.17758400000002,40.10892552652054,.93134152652052,.023772,40.10892633645441,36.216004177269845,3.892922159184565,.099366,So 8. Mär 06:56:27 CET 2026
6,9.392100,.49859215,9.0267,39.177584,4.340189,738.0,550,10.534,39.17758400000002,41.13252994342984,1.95494594342982,.049899,41.13253102675676,36.93866909874197,4.19386192801479,.107047,So 8. Mär 06:57:14 CET 2026
21,32.872352,1.74507263,9.0267,39.177584,4.340189,738.0,550,10.534,39.17758400000002,48.32597027448267,9.14838627448265,.233510,48.325974828255085,42.117339503670294,6.208635324584791,.158474,So 8. Mär 07:40:40 CET 2026
9,14.088150,.74788822,9.0267,39.177584,4.340189,738.0,550,10.534,39.17758400000002,42.264407343700256,3.086823343700236,.078790,42.264408780406676,37.74102021292441,4.523388567482266,.115458,So 8. Mär 07:40:41 CET 2026
15,23.480251,1.24648042,9.0267,39.177584,4.340189,738.0,550,10.534,39.17758400000002,44.93539072123375,5.75780672123373,.146966,44.935393304068,39.66151113186413,5.27388217220387,.134614,So 8. Mär 07:40:43 CET 2026
18,28.176301,1.49577650,9.0267,39.177584,4.340189,738.0,550,10.534,39.17758400000002,46.52595489629347,7.34837089629345,.187565,46.52595830559616,40.78095253371688,5.74500577187928,.146640,So 8. Mär 07:40:43 CET 2026
12,18.784201,.99718435,9.0267,39.177584,4.340189,738.0,550,10.534,39.17758400000002,43.52413430981063,4.34655030981061,.110944,43.52413624690532,38.65058005495433,4.87355619195099,.124396,So 8. Mär 07:40:50 CET 2026
33,51.656553,2.74225698,9.0267,39.177584,4.340189,738.0,550,10.534,39.17758400000002,57.743306527327334,18.565722527327314,.473886,57.743320738558666,49.33502804741638,8.408292691142286,.214619,So 8. Mär 07:40:51 CET 2026
12,18.784201,.99718435,9.0267,39.177584,4.340189,738.0,550,10.575,39.17758400000002,43.52413430981063,4.34655030981061,.110944,43.52413626715589,38.65621906991805,4.86791719723784,.124252,So 8. Mär 07:40:52 CET 2026
36,56.352603,2.99155306,9.0267,39.177584,4.340189,738.0,550,10.534,39.17758400000002,60.3218129282668,21.14422892826678,.539702,60.32183101701098,52.255027520743646,8.066803496267334,.205903,So 8. Mär 07:40:53 CET 2026
0,0,0,9.0267,39.177584,4.340189,738.0,550,10.575,39.17758400000002,39.17758400000002,0,0,39.177584604483215,35.55076990719276,3.626814697290455,.092573,So 8. Mär 07:40:55 CET 2026
39,61.048654,3.24084919,9.0267,39.177584,4.340189,738.0,550,10.534,39.17758400000002,62.739101028028855,23.561517028028835,.601403,62.73912328679927,56.22873817421598,6.51038511258329,.166176,So 8. Mär 07:40:56 CET 2026
30,46.960503,2.49296091,9.0267,39.177584,4.340189,738.0,550,10.534,39.17758400000002,55.13559380754688,15.95800980754686,.407325,55.13560463447785,47.517216461014286,7.618388173463564,.194457,So 8. Mär 07:41:05 CET 2026
6,9.392100,.49859215,9.0267,39.177584,4.340189,738.0,550,10.575,39.17758400000002,41.13252994342984,1.95494594342982,.049899,41.1325310346401,36.942572709569724,4.189958325070376,.106947,So 8. Mär 07:41:09 CET 2026
27,42.264452,2.24366478,9.0267,39.177584,4.340189,738.0,550,10.534,39.17758400000002,52.64298931104042,13.46540531104040,.343701,52.64299746675121,45.84995959307896,6.79303787367225,.173390,So 8. Mär 07:41:10 CET 2026
9,14.088150,.74788822,9.0267,39.177584,4.340189,738.0,550,10.575,39.17758400000002,42.264407343700256,3.086823343700236,.078790,42.26440878920727,37.74563702777842,4.51877176142885,.115340,So 8. Mär 07:41:11 CET 2026
3,4.696050,.24929607,9.0267,39.177584,4.340189,738.0,550,10.575,39.17758400000002,40.10892552652054,.93134152652052,.023772,40.10892634285304,36.21939081563134,3.88953552722170,.099279,So 8. Mär 07:41:15 CET 2026
24,37.568402,1.99436870,9.0267,39.177584,4.340189,738.0,550,10.534,39.17758400000002,50.36204203021083,11.18445803021081,.285481,50.362048132292124,43.66675286241521,6.695295269876914,.170896,So 8. Mär 07:41:17 CET 2026
21,32.872352,1.74507263,9.0267,39.177584,4.340189,738.0,550,10.575,39.17758400000002,48.32597027448267,9.14838627448265,.233510,48.32597485527584,42.12711406315263,6.19886079212321,.158224,So 8. Mär 07:41:37 CET 2026
15,23.480251,1.24648042,9.0267,39.177584,4.340189,738.0,550,10.575,39.17758400000002,44.93539072123375,5.75780672123373,.146966,44.93539332375616,39.66846349779016,5.26692982596600,.134437,So 8. Mär 07:41:44 CET 2026
42,65.744704,3.49014526,9.0267,39.177584,4.340189,738.0,550,10.534,39.17758400000002,64.92415398920627,25.74656998920625,.657176,64.92418045842332,60.06215283798197,4.86202762044135,.124102,So 8. Mär 07:41:49 CET 2026
45,70.440754,3.73944134,9.0267,39.177584,4.340189,738.0,550,10.534,39.17758400000002,66.8654115430549,27.68782754305488,.706726,66.86544225497151,62.79599077660023,4.06945147837128,.103871,So 8. Mär 07:41:50 CET 2026
18,28.176301,1.49577650,9.0267,39.177584,4.340189,738.0,550,10.575,39.17758400000002,46.52595489629347,7.34837089629345,.187565,46.52595833916426,40.78928184944682,5.73667648971744,.146427,So 8. Mär 07:42:07 CET 2026
24,37.568402,1.99436870,9.0267,39.177584,4.340189,738.0,550,10.575,39.17758400000002,50.36204203021083,11.18445803021081,.285481,50.362048169895395,43.67899098439666,6.683057185498735,.170583,So 8. Mär 07:42:25 CET 2026
27,42.264452,2.24366478,9.0267,39.177584,4.340189,738.0,550,10.575,39.17758400000002,52.64298931104042,13.46540531104040,.343701,52.64299751394787,45.85812768819942,6.78486982574845,.173182,So 8. Mär 07:44:50 CET 2026
30,46.960503,2.49296091,9.0267,39.177584,4.340189,738.0,550,10.575,39.17758400000002,55.13559380754688,15.95800980754686,.407325,55.13560472890735,47.52789433608487,7.60771039282248,.194185,So 8. Mär 07:53:05 CET 2026
33,51.656553,2.74225698,9.0267,39.177584,4.340189,738.0,550,10.575,39.17758400000002,57.743306527327334,18.565722527327314,.473886,57.74332084378959,49.35432025895676,8.38900058483283,.214127,So 8. Mär 07:53:16 CET 2026
36,56.352603,2.99155306,9.0267,39.177584,4.340189,738.0,550,10.575,39.17758400000002,60.3218129282668,21.14422892826678,.539702,60.321831138832,52.29482952955251,8.02700160927949,.204887,So 8. Mär 07:53:22 CET 2026
39,61.048654,3.24084919,9.0267,39.177584,4.340189,738.0,550,10.575,39.17758400000002,62.739101028028855,23.561517028028835,.601403,62.73912343438096,56.289411717325486,6.449711717055474,.164627,So 8. Mär 07:53:58 CET 2026
42,65.744704,3.49014526,9.0267,39.177584,4.340189,738.0,550,10.575,39.17758400000002,64.92415398920627,25.74656998920625,.657176,64.92418065242154,60.103685660001226,4.820494992420314,.123042,So 8. Mär 07:55:16 CET 2026
12,18.784201,.99718435,9.0267,39.177584,4.340189,738.0,550,10.616,39.17758400000002,43.52413430981063,4.34655030981061,.110944,43.52413628678791,38.66187741683855,4.86225886994936,.124108,So 8. Mär 08:37:09 CET 2026
3,4.696050,.24929607,9.0267,39.177584,4.340189,738.0,550,10.616,39.17758400000002,40.10892552652054,.93134152652052,.023772,40.10892634892672,36.22263246808822,3.88629388083850,.099196,So 8. Mär 08:37:09 CET 2026
0,0,0,9.0267,39.177584,4.340189,738.0,550,10.616,39.17758400000002,39.17758400000002,0,0,39.17758460902609,35.553553371439314,3.624031237586776,.092502,So 8. Mär 08:37:10 CET 2026
6,9.392100,.49859215,9.0267,39.177584,4.340189,738.0,550,10.616,39.17758400000002,41.13252994342984,1.95494594342982,.049899,41.132531042066205,36.94649581017606,4.186035231890145,.106847,So 8. Mär 08:37:20 CET 2026
9,14.088150,.74788822,9.0267,39.177584,4.340189,738.0,550,10.616,39.17758400000002,42.264407343700256,3.086823343700236,.078790,42.264408797523366,37.75033411801124,4.514074679512126,.115220,So 8. Mär 08:37:22 CET 2026
18,28.176301,1.49577650,9.0267,39.177584,4.340189,738.0,550,10.616,39.17758400000002,46.52595489629347,7.34837089629345,.187565,46.525958371614685,40.79748828651373,5.728470085100955,.146218,So 8. Mär 08:37:26 CET 2026
24,37.568402,1.99436870,9.0267,39.177584,4.340189,738.0,550,10.616,39.17758400000002,50.36204203021083,11.18445803021081,.285481,50.36204820574627,43.691344178526954,6.670704027219316,.170268,So 8. Mär 08:37:31 CET 2026
27,42.264452,2.24366478,9.0267,39.177584,4.340189,738.0,550,10.616,39.17758400000002,52.64298931104042,13.46540531104040,.343701,52.642997557816706,45.86645246961568,6.776545088201026,.172969,So 8. Mär 08:37:32 CET 2026
33,51.656553,2.74225698,9.0267,39.177584,4.340189,738.0,550,10.616,39.17758400000002,57.743306527327334,18.565722527327314,.473886,57.743320945228376,49.374068838320085,8.369252106908291,.213623,So 8. Mär 08:37:36 CET 2026
15,23.480251,1.24648042,9.0267,39.177584,4.340189,738.0,550,10.616,39.17758400000002,44.93539072123375,5.75780672123373,.146966,44.93539334246101,39.67548550648316,5.25990783597785,.134258,So 8. Mär 08:37:36 CET 2026
0,0,0,10.1000,42.224655,4.180659,738.0,450,10.493,42.22465499999999,42.22465499999999,0,0,42.22465643750833,37.711308945849915,4.513347491658415,.106888,So 8. Mär 08:37:37 CET 2026
45,70.440754,3.73944134,9.0267,39.177584,4.340189,738.0,550,10.575,39.17758400000002,66.8654115430549,27.68782754305488,.706726,66.86544242570167,62.81937569247289,4.04606673322878,.103275,So 8. Mär 08:37:42 CET 2026
21,32.872352,1.74507263,9.0267,39.177584,4.340189,738.0,550,10.616,39.17758400000002,48.32597027448267,9.14838627448265,.233510,48.325974880578634,42.137042911531296,6.188931969047338,.157971,So 8. Mär 08:37:43 CET 2026
36,56.352603,2.99155306,9.0267,39.177584,4.340189,738.0,550,10.616,39.17758400000002,60.3218129282668,21.14422892826678,.539702,60.32183125471648,52.33455650094265,7.98727475377383,.203873,So 8. Mär 08:37:49 CET 2026
30,46.960503,2.49296091,9.0267,39.177584,4.340189,738.0,550,10.616,39.17758400000002,55.13559380754688,15.95800980754686,.407325,55.135604819334404,47.5383907110849,7.597214108249504,.193917,So 8. Mär 08:37:55 CET 2026
39,61.048654,3.24084919,9.0267,39.177584,4.340189,738.0,550,10.616,39.17758400000002,62.739101028028855,23.561517028028835,.601403,62.73912357583777,56.35015246813681,6.38897110770096,.163077,So 8. Mär 08:37:58 CET 2026
6,8.714348,.49859213,10.1000,42.224655,4.180659,738.0,450,10.493,42.22465499999999,44.33164854219513,2.10699354219514,.049899,44.33165077794868,39.243048956651656,5.088601821297024,.120512,So 8. Mär 08:37:58 CET 2026
3,4.357174,.24929606,10.1000,42.224655,4.180659,738.0,450,10.493,42.22465499999999,43.22843240267742,1.00377740267743,.023772,43.228434195234094,38.44240214152913,4.786032053704964,.113346,So 8. Mär 08:38:08 CET 2026
42,65.744704,3.49014526,9.0267,39.177584,4.340189,738.0,550,10.616,39.17758400000002,64.92415398920627,25.74656998920625,.657176,64.92418083878476,60.14456594542731,4.77961489335745,.121998,So 8. Mär 08:38:08 CET 2026
9,13.071523,.74788826,10.1000,42.224655,4.180659,738.0,450,10.493,42.22465499999999,45.55155840254928,3.32690340254929,.078790,45.55156118848558,40.10186966581482,5.44969152267076,.129064,So 8. Mär 08:38:13 CET 2026
12,17.428697,.99718433,10.1000,42.224655,4.180659,738.0,450,10.493,42.22465499999999,46.90926152778782,4.68460652778783,.110944,46.90926499780748,41.07937619077009,5.82988880703739,.138068,So 8. Mär 08:38:53 CET 2026
45,70.440754,3.73944134,9.0267,39.177584,4.340189,738.0,550,10.616,39.17758400000002,66.8654115430549,27.68782754305488,.706726,66.86544258842981,62.84180758461743,4.02363500381238,.102702,So 8. Mär 08:39:03 CET 2026
15,21.785872,1.24648045,10.1000,42.224655,4.180659,738.0,450,10.493,42.22465499999999,48.43028105670576,6.20562605670577,.146966,48.43028545580259,42.23314003795277,6.19714541784982,.146766,So 8. Mär 08:43:10 CET 2026
18,26.143046,1.49577652,10.1000,42.224655,4.180659,738.0,450,10.493,42.22465499999999,50.14455174985741,7.91989674985742,.187565,50.14455728386897,43.52977836095775,6.61477892291122,.156656,So 8. Mär 08:52:08 CET 2026
21,30.500220,1.74507259,10.1000,42.224655,4.180659,738.0,450,10.493,42.22465499999999,52.084566114726606,9.859911114726616,.233510,52.084573157100166,45.233383504095784,6.851189653004382,.162255,So 8. Mär 08:52:16 CET 2026
24,34.857395,1.99436871,10.1000,42.224655,4.180659,738.0,450,10.493,42.22465499999999,54.27898720350326,12.05433220350327,.285480,54.27899621325628,46.941860542145236,7.337135671111044,.173764,So 8. Mär 08:52:32 CET 2026
27,39.214569,2.24366478,10.1000,42.224655,4.180659,738.0,450,10.493,42.22465499999999,56.737343985002596,14.512688985002606,.343701,56.737355501538616,48.61114352077082,8.126211980767796,.192451,So 8. Mär 08:53:08 CET 2026
30,43.571744,2.49296091,10.1000,42.224655,4.180659,738.0,450,10.493,42.22465499999999,59.42381413763187,17.19915913763188,.407325,59.42382887387537,50.995374128478616,8.428454745396754,.199609,So 8. Mär 08:53:52 CET 2026
6,8.714348,.49859213,10.1000,42.224655,4.180659,738.0,450,10.534,42.22465499999999,44.33164854219513,2.10699354219514,.049899,44.331650796806564,39.24959078771749,5.082060009089074,.120357,So 8. Mär 09:34:50 CET 2026
0,0,0,10.1000,42.224655,4.180659,738.0,450,10.534,42.22465499999999,42.22465499999999,0,0,42.224656451241614,37.71613812386702,4.508518327374594,.106774,So 8. Mär 09:34:50 CET 2026
3,4.357174,.24929606,10.1000,42.224655,4.180659,738.0,450,10.534,42.22465499999999,43.22843240267742,1.00377740267743,.023772,43.22843421186644,38.44790446291522,4.78052974895122,.113216,So 8. Mär 09:35:00 CET 2026
9,13.071523,.74788826,10.1000,42.224655,4.180659,738.0,450,10.534,42.22465499999999,45.55155840254928,3.32690340254929,.078790,45.55156120858695,40.10950370319173,5.44205750539522,.128883,So 8. Mär 09:35:03 CET 2026
15,21.785872,1.24648045,10.1000,42.224655,4.180659,738.0,450,10.534,42.22465499999999,48.43028105670576,6.20562605670577,.146966,48.43028549150029,42.24330764478389,6.18697784671640,.146525,So 8. Mär 09:35:17 CET 2026
33,47.928918,2.74225698,10.1000,42.224655,4.180659,738.0,450,10.493,42.22465499999999,62.23434076880261,20.00968576880262,.473886,62.23435935065391,54.88232124897819,7.35203810167572,.174117,So 8. Mär 09:35:21 CET 2026
24,34.857395,1.99436871,10.1000,42.224655,4.180659,738.0,450,10.534,42.22465499999999,54.27898720350326,12.05433220350327,.285480,54.27899627016923,46.95160582049146,7.32739044967777,.173533,So 8. Mär 09:35:25 CET 2026
21,30.500220,1.74507259,10.1000,42.224655,4.180659,738.0,450,10.534,42.22465499999999,52.084566114726606,9.859911114726616,.233510,52.0845732010868,45.256916931341046,6.827656269745754,.161698,So 8. Mär 09:35:26 CET 2026
18,26.143046,1.49577652,10.1000,42.224655,4.180659,738.0,450,10.534,42.22465499999999,50.14455174985741,7.91989674985742,.187565,50.144557339403406,43.54183107995772,6.602726259445686,.156371,So 8. Mär 09:35:27 CET 2026
12,17.428697,.99718433,10.1000,42.224655,4.180659,738.0,450,10.534,42.22465499999999,46.90926152778782,4.68460652778783,.110944,46.9092650358908,41.088324941952514,5.820940093938286,.137856,So 8. Mär 09:35:28 CET 2026
30,43.571744,2.49296091,10.1000,42.224655,4.180659,738.0,450,10.534,42.22465499999999,59.42381413763187,17.19915913763188,.407325,59.423828997610116,51.03244581016609,8.391383187444026,.198731,So 8. Mär 09:35:29 CET 2026
0,0,0,10.1000,42.224655,4.180659,738.0,450,10.575,42.22465499999999,42.22465499999999,0,0,42.22465646443925,37.72103736709299,4.50361909734626,.106658,So 8. Mär 09:35:30 CET 2026
42,61.000441,3.49014524,10.1000,42.224655,4.180659,738.0,450,10.493,42.22465499999999,69.97368737920175,27.74903237920176,.657176,69.97371934003226,66.1606055357122,3.81311380432006,.090305,So 8. Mär 09:35:35 CET 2026
39,56.643267,3.24084917,10.1000,42.224655,4.180659,738.0,450,10.493,42.22465499999999,67.61868923665115,25.39403423665116,.601403,67.61871662715504,63.4995932418166,4.11912338533844,.097552,So 8. Mär 09:35:41 CET 2026
36,52.286092,2.99155305,10.1000,42.224655,4.180659,738.0,450,10.493,42.22465499999999,65.01340200861581,22.78874700861582,.539702,65.01342487284523,59.886122921512445,5.127301951332785,.121429,So 8. Mär 09:35:46 CET 2026
45,65.357616,3.73944137,10.1000,42.224655,4.180659,738.0,450,10.493,42.22465499999999,72.06593343697244,29.84127843697245,.706726,72.0659697570732,68.28440683776914,3.78156291930406,.089558,So 8. Mär 09:35:47 CET 2026
33,47.928918,2.74225698,10.1000,42.224655,4.180659,738.0,450,10.534,42.22465499999999,62.23434076880261,20.00968576880262,.473886,62.23435948312934,54.93455307396719,7.29980640916215,.172880,So 8. Mär 09:35:54 CET 2026
27,39.214569,2.24366478,10.1000,42.224655,4.180659,738.0,450,10.534,42.22465499999999,56.737343985002596,14.512688985002606,.343701,56.73735559256279,48.622991370484236,8.114364222078554,.192171,So 8. Mär 09:36:08 CET 2026
42,61.000441,3.49014524,10.1000,42.224655,4.180659,738.0,450,10.534,42.22465499999999,69.97368737920175,27.74903237920176,.657176,69.97371955042388,66.18184129559552,3.79187825482836,.089802,So 8. Mär 09:36:48 CET 2026
39,56.643267,3.24084917,10.1000,42.224655,4.180659,738.0,450,10.534,42.22465499999999,67.61868923665115,25.39403423665116,.601403,67.61871679568868,63.51738932394054,4.10132747174814,.097131,So 8. Mär 09:37:38 CET 2026
36,52.286092,2.99155305,10.1000,42.224655,4.180659,738.0,450,10.534,42.22465499999999,65.01340200861581,22.78874700861582,.539702,65.01342501684944,59.93163182985673,5.08179318699271,.120351,So 8. Mär 09:37:53 CET 2026
45,65.357616,3.73944137,10.1000,42.224655,4.180659,738.0,450,10.534,42.22465499999999,72.06593343697244,29.84127843697245,.706726,72.06597003833902,68.29080080165835,3.77516923668067,.089406,So 8. Mär 09:38:11 CET 2026
3,4.357174,.24929606,10.1000,42.224655,4.180659,738.0,450,10.575,42.22465499999999,43.22843240267742,1.00377740267743,.023772,43.22843422777649,38.453386172850976,4.775048054925514,.113086,So 8. Mär 09:39:13 CET 2026
9,13.071523,.74788826,10.1000,42.224655,4.180659,738.0,450,10.575,42.22465499999999,45.55155840254928,3.32690340254929,.078790,45.55156122772434,40.11733823475539,5.43422299296895,.128697,So 8. Mär 09:50:05 CET 2026
12,17.428697,.99718433,10.1000,42.224655,4.180659,738.0,450,10.575,42.22465499999999,46.90926152778782,4.68460652778783,.110944,46.909265072941345,41.097067706778176,5.812197366163169,.137649,So 8. Mär 09:50:10 CET 2026
6,8.714348,.49859213,10.1000,42.224655,4.180659,738.0,450,10.575,42.22465499999999,44.33164854219513,2.10699354219514,.049899,44.331650814930015,39.25612827764809,5.075522537281925,.120202,So 8. Mär 09:50:45 CET 2026
18,26.143046,1.49577652,10.1000,42.224655,4.180659,738.0,450,10.575,42.22465499999999,50.14455174985741,7.91989674985742,.187565,50.1445573927512,43.55384088766271,6.59071650508849,.156086,So 8. Mär 09:51:40 CET 2026
15,21.785872,1.24648045,10.1000,42.224655,4.180659,738.0,450,10.575,42.22465499999999,48.43028105670576,6.20562605670577,.146966,48.43028552597135,42.25336336058325,6.17692216538810,.146287,So 8. Mär 09:52:23 CET 2026
21,30.500220,1.74507259,10.1000,42.224655,4.180659,738.0,450,10.575,42.22465499999999,52.084566114726606,9.859911114726616,.233510,52.08457325722861,45.2799652159958,6.80460804123281,.161152,So 8. Mär 10:32:34 CET 2026
3,4.357174,.24929606,10.1000,42.224655,4.180659,738.0,450,10.616,42.22465499999999,43.22843240267742,1.00377740267743,.023772,43.2284342430551,38.459015366883015,4.769418876172085,.112953,So 8. Mär 10:32:38 CET 2026
24,34.857395,1.99436871,10.1000,42.224655,4.180659,738.0,450,10.575,42.22465499999999,54.27898720350326,12.05433220350327,.285480,54.27899632468449,46.96116332496742,7.31783299971707,.173307,So 8. Mär 10:32:47 CET 2026
30,43.571744,2.49296091,10.1000,42.224655,4.180659,738.0,450,10.575,42.22465499999999,59.42381413763187,17.19915913763188,.407325,59.42382911587463,51.069701297732784,8.354127818141846,.197849,So 8. Mär 10:32:48 CET 2026
0,0,0,10.1000,42.224655,4.180659,738.0,450,10.616,42.22465499999999,42.22465499999999,0,0,42.2246564770156,37.72577314313239,4.49888333388321,.106546,So 8. Mär 10:32:49 CET 2026
27,39.214569,2.24366478,10.1000,42.224655,4.180659,738.0,450,10.575,42.22465499999999,56.737343985002596,14.512688985002606,.343701,56.73735570111132,48.6350483320606,8.10230736905072,.191885,So 8. Mär 10:32:55 CET 2026
6,8.714348,.49859213,10.1000,42.224655,4.180659,738.0,450,10.616,42.22465499999999,44.33164854219513,2.10699354219514,.049899,44.33165083224937,39.26260014137061,5.06905069087876,.120049,So 8. Mär 10:32:57 CET 2026
9,13.071523,.74788826,10.1000,42.224655,4.180659,738.0,450,10.616,42.22465499999999,45.55155840254928,3.32690340254929,.078790,45.55156124602137,40.12480932430037,5.42675192172100,.128520,So 8. Mär 10:33:18 CET 2026
15,21.785872,1.24648045,10.1000,42.224655,4.180659,738.0,450,10.616,42.22465499999999,48.43028105670576,6.20562605670577,.146966,48.430285558942224,42.263327680461686,6.166957878480538,.146051,So 8. Mär 10:33:25 CET 2026
21,30.500220,1.74507259,10.1000,42.224655,4.180659,738.0,450,10.616,42.22465499999999,52.084566114726606,9.859911114726616,.233510,52.08457332831676,45.3025531250976,6.78202020321916,.160617,So 8. Mär 10:33:29 CET 2026
18,26.143046,1.49577652,10.1000,42.224655,4.180659,738.0,450,10.616,42.22465499999999,50.14455174985741,7.91989674985742,.187565,50.14455744401335,43.56591427026894,6.57864317374441,.155800,So 8. Mär 10:33:31 CET 2026
33,47.928918,2.74225698,10.1000,42.224655,4.180659,738.0,450,10.575,42.22465499999999,62.23434076880261,20.00968576880262,.473886,62.234359609254874,54.986264012950194,7.248095596304680,.171655,So 8. Mär 10:33:32 CET 2026
24,34.857395,1.99436871,10.1000,42.224655,4.180659,738.0,450,10.616,42.22465499999999,54.27898720350326,12.05433220350327,.285480,54.27899641440977,46.97097784508463,7.30801856932514,.173074,So 8. Mär 10:33:48 CET 2026
36,52.286092,2.99155305,10.1000,42.224655,4.180659,738.0,450,10.575,42.22465499999999,65.01340200861581,22.78874700861582,.539702,65.01342515533943,59.97663594903821,5.03678920630122,.119285,So 8. Mär 10:34:04 CET 2026
39,56.643267,3.24084917,10.1000,42.224655,4.180659,738.0,450,10.575,42.22465499999999,67.61868923665115,25.39403423665116,.601403,67.61871695628207,63.53469816895656,4.08401878732551,.096721,So 8. Mär 10:34:04 CET 2026
42,61.000441,3.49014524,10.1000,42.224655,4.180659,738.0,450,10.575,42.22465499999999,69.97368737920175,27.74903237920176,.657176,69.97371975311768,66.20280513847935,3.77091461463833,.089305,So 8. Mär 10:34:08 CET 2026
27,39.214569,2.24366478,10.1000,42.224655,4.180659,738.0,450,10.616,42.22465499999999,56.737343985002596,14.512688985002606,.343701,56.737355805476994,48.647079835776275,8.090275969700719,.191600,So 8. Mär 10:34:12 CET 2026
12,17.428697,.99718433,10.1000,42.224655,4.180659,738.0,450,10.616,42.22465499999999,46.90926152778782,4.68460652778783,.110944,46.90926510822361,41.105597281516474,5.803667826707136,.137447,So 8. Mär 10:34:17 CET 2026
45,65.357616,3.73944137,10.1000,42.224655,4.180659,738.0,450,10.575,42.22465499999999,72.06593343697244,29.84127843697245,.706726,72.06597030777921,68.29744711245039,3.76852319532882,.089249,So 8. Mär 10:34:20 CET 2026
30,43.571744,2.49296091,10.1000,42.224655,4.180659,738.0,450,10.616,42.22465499999999,59.42381413763187,17.19915913763188,.407325,59.42382923009326,51.106985367314564,8.316843862778696,.196966,So 8. Mär 10:35:53 CET 2026
33,47.928918,2.74225698,10.1000,42.224655,4.180659,738.0,450,10.616,42.22465499999999,62.23434076880261,20.00968576880262,.473886,62.2343597310744,55.03902909822645,7.19533063284795,.170405,So 8. Mär 10:36:02 CET 2026
36,52.286092,2.99155305,10.1000,42.224655,4.180659,738.0,450,10.616,42.22465499999999,65.01340200861581,22.78874700861582,.539702,65.01342528721506,60.02082522935436,4.99260005786070,.118238,So 8. Mär 10:37:18 CET 2026
39,56.643267,3.24084917,10.1000,42.224655,4.180659,738.0,450,10.616,42.22465499999999,67.61868923665115,25.39403423665116,.601403,67.61871711547803,63.551649479854504,4.067067635623526,.096319,So 8. Mär 10:39:23 CET 2026
0,0,0,10.1000,42.224655,4.180659,738.0,500,10.493,42.22465499999999,42.22465499999999,0,0,42.224656401771,37.70142874399385,4.52322765777715,.107122,So 8. Mär 10:48:13 CET 2026
3,4.357174,.24929606,10.1000,42.224655,4.180659,738.0,500,10.493,42.22465499999999,43.22843240267742,1.00377740267743,.023772,43.228434149088855,38.43108314272569,4.797351006363165,.113614,So 8. Mär 10:48:50 CET 2026
45,65.357616,3.73944137,10.1000,42.224655,4.180659,738.0,450,10.616,42.22465499999999,72.06593343697244,29.84127843697245,.706726,72.06597056756463,68.30398043177371,3.76199013579092,.089094,So 8. Mär 10:49:22 CET 2026
6,8.714348,.49859213,10.1000,42.224655,4.180659,738.0,500,10.493,42.22465499999999,44.33164854219513,2.10699354219514,.049899,44.33165072141678,39.23130582076471,5.10034490065207,.120790,So 8. Mär 10:49:38 CET 2026
42,61.000441,3.49014524,10.1000,42.224655,4.180659,738.0,450,10.616,42.22465499999999,69.97368737920175,27.74903237920176,.657176,69.97371994629137,66.22355201006297,3.75016793622840,.088814,So 8. Mär 10:50:09 CET 2026
