volume_cm3,aspect_ratio_a_b,muscle_extent_y_b_cm,muscle_extent_x_a_cm,top_surface_area_cm2,force_target_N,force_actual_N,stress_N_cm2
421.6,10.1,1.6047939739103496,16.20841913649453,262.7128509042821,0,0.0,0.0
421.6,10.1,1.6047939739103496,16.20841913649453,262.7128509042821,3,3.8750431695388787,0.014750108935290447
421.6,10.1,1.6047939739103496,16.20841913649453,262.7128509042821,6,7.7500863390777575,0.029500217870580894
421.6,10.1,1.6047939739103496,16.20841913649453,262.7128509042821,9,11.625129508616636,0.04425032680587134
421.6,10.1,1.6047939739103496,16.20841913649453,262.7128509042821,12,15.500172678155515,0.05900043574116179
421.6,10.1,1.6047939739103496,16.20841913649453,262.7128509042821,15,19.375215847694392,0.07375054467645223
421.6,10.1,1.6047939739103496,16.20841913649453,262.7128509042821,18,23.250259017233272,0.08850065361174268
421.6,10.1,1.6047939739103496,16.20841913649453,262.7128509042821,21,27.12530218677215,0.10325076254703312
421.6,10.1,1.6047939739103496,16.20841913649453,262.7128509042821,24,31.00034535631103,0.11800087148232358
421.6,10.1,1.6047939739103496,16.20841913649453,262.7128509042821,27,34.87538852584991,0.13275098041761402
421.6,10.1,1.6047939739103496,16.20841913649453,262.7128509042821,30,38.750431695388784,0.14750108935290446
421.6,10.1,1.6047939739103496,16.20841913649453,262.7128509042821,33,42.62547486492766,0.1622511982881949
421.6,10.1,1.6047939739103496,16.20841913649453,262.7128509042821,36,46.500518034466545,0.17700130722348537
421.6,10.1,1.6047939739103496,16.20841913649453,262.7128509042821,39,50.37556120400542,0.1917514161587758
421.6,10.1,1.6047939739103496,16.20841913649453,262.7128509042821,42,54.2506043735443,0.20650152509406625
421.6,10.1,1.6047939739103496,16.20841913649453,262.7128509042821,45,58.125647543083176,0.2212516340293567
455.9,6.88,2.127637184865885,14.638143831877287,214.27525484272704,0,0.0,0.0
455.9,6.88,2.127637184865885,14.638143831877287,214.27525484272704,3,3.160583351067346,0.014750108935290447
455.9,6.88,2.127637184865885,14.638143831877287,214.27525484272704,6,6.321166702134692,0.029500217870580894
455.9,6.88,2.127637184865885,14.638143831877287,214.27525484272704,9,9.481750053202038,0.04425032680587135
455.9,6.88,2.127637184865885,14.638143831877287,214.27525484272704,12,12.642333404269383,0.05900043574116179
455.9,6.88,2.127637184865885,14.638143831877287,214.27525484272704,15,15.802916755336728,0.07375054467645223
455.9,6.88,2.127637184865885,14.638143831877287,214.27525484272704,18,18.963500106404076,0.0885006536117427
455.9,6.88,2.127637184865885,14.638143831877287,214.27525484272704,21,22.12408345747142,0.10325076254703314
455.9,6.88,2.127637184865885,14.638143831877287,214.27525484272704,24,25.284666808538766,0.11800087148232358
455.9,6.88,2.127637184865885,14.638143831877287,214.27525484272704,27,28.44525015960611,0.13275098041761402
455.9,6.88,2.127637184865885,14.638143831877287,214.27525484272704,30,31.605833510673456,0.14750108935290446
455.9,6.88,2.127637184865885,14.638143831877287,214.27525484272704,33,34.7664168617408,0.1622511982881949
455.9,6.88,2.127637184865885,14.638143831877287,214.27525484272704,36,37.92700021280815,0.1770013072234854
455.9,6.88,2.127637184865885,14.638143831877287,214.27525484272704,39,41.0875835638755,0.19175141615877583
455.9,6.88,2.127637184865885,14.638143831877287,214.27525484272704,42,44.24816691494284,0.20650152509406627
455.9,6.88,2.127637184865885,14.638143831877287,214.27525484272704,45,47.40875026601019,0.22125163402935671
455.9,7.953333333333333,1.931629106961639,15.362890164034901,236.01839419220033,0,0.0,0.0
455.9,7.953333333333333,1.931629106961639,15.362890164034901,236.01839419220033,3,3.4812970250672777,0.014750108935290449
455.9,7.953333333333333,1.931629106961639,15.362890164034901,236.01839419220033,6,6.962594050134555,0.029500217870580898
