  TimeWindow  Iteration  ResRel(Displacement)  ResRel(Velocity)  ResAbs(Traction)  ResRel(Displacement)  ResRel(Velocity)  ResAbs(Traction)
   988       2   1.77524585e-08   1.65453990e-06   4.41354453e-04   1.48140576e-08   2.04407588e-06   2.19842762e-04
   989       1   9.38368317e-03   1.35452071e-01   4.67750244e+00   1.11221970e-02   1.12935417e-02   2.03583344e+01
   989       2   2.15374599e-08   2.00936232e-06   2.62103870e-04   2.99649313e-07   2.69021508e-05   3.38830125e-04
   990       1   9.39106302e-03   1.35478662e-01   4.72917207e+00   1.11307344e-02   1.14017729e-02   2.05991209e+01
   990       2   2.84211706e-08   2.63518855e-06   1.61814386e-04   1.11895989e-06   1.00353506e-04   2.50887213e-06
   991       1   9.39867813e-03   1.35480925e-01   4.78174946e+00   1.11391247e-02   1.14011864e-02   2.08429160e+01
   991       2   1.11776175e-08   1.03844802e-06   6.54227509e-05   8.83032764e-09   8.25416645e-07   6.20847575e-05
   992       1   9.40654916e-03   1.35480663e-01   4.83526515e+00   1.11443945e-02   1.12535858e-02   2.10931673e+01
   992       2   2.93970262e-08   2.72991436e-06   3.79908341e-04   4.96944146e-08   4.52550335e-06   2.52551415e-04
   993       1   9.41480249e-03   1.35461389e-01   4.88947463e+00   1.11559371e-02   1.15122441e-02   2.13439273e+01
   993       2   4.50287377e-08   4.16677492e-06   6.01597410e-05   1.17066133e-06   1.05101969e-04   1.26815534e-04
   994       1   9.42336044e-03   1.35469727e-01   4.94473566e+00   1.11650854e-02   1.14808795e-02   2.15977601e+01
   994       2   8.20160662e-09   7.55977382e-07   1.02504198e-04   2.89189972e-07   2.55934005e-05   3.57490644e-05
   995       1   9.43212729e-03   1.35483074e-01   5.00077410e+00   1.11708859e-02   1.13310048e-02   2.18588137e+01
   995       2   1.96030968e-08   1.81200333e-06   1.61722694e-04   1.84382980e-07   1.66358797e-05   3.17293748e-05
   996       1   9.44119755e-03   1.35478516e-01   5.06191525e+00   1.11819511e-02   1.15064361e-02   2.21222373e+01
   996       2   1.91743239e-08   1.77486317e-06   4.22711419e-03   1.88689523e-07   1.66681523e-05   2.00667323e-04
   997       1   9.45015780e-03   1.35692933e-01   5.12036894e+00   1.11925178e-02   1.15424023e-02   2.23905596e+01
   997       2   2.28298169e-08   2.08924224e-06   2.37397459e-03   3.87656689e-07   3.46986552e-05   7.26998465e-06
   998       1   9.46021532e-03   1.35597280e-01   5.17687031e+00   1.12035127e-02   1.16101239e-02   2.26634956e+01
   998       2   4.65797437e-08   4.29835854e-06   6.10327881e-04   5.78167114e-07   5.14674071e-05   3.07289073e-04
   999       1   9.47058196e-03   1.35431406e-01   5.23430710e+00   1.12158039e-02   1.16655862e-02   2.29376873e+01
   999       2   1.46981353e-08   1.35416921e-06   2.07386314e-03   2.42001807e-07   2.18888809e-05   2.79606458e-04
  1000       1   9.48098202e-03   1.35352153e-01   5.29354138e+00   1.12233458e-02   1.14879945e-02   2.32182723e+01
  1000       2   2.79507881e-08   2.56778514e-06   1.47121282e-03   8.03569821e-07   7.14443923e-05   3.14832851e-04
  1001       1   9.49151989e-03   1.35384003e-01   5.35413726e+00   1.12346577e-02   1.15687726e-02   2.35016909e+01
  1001       2   4.40617277e-09   4.06999333e-07   3.30169767e-04   1.79709279e-07   1.61367554e-05   8.57229920e-05
  1002       1   9.50224219e-03   1.35446032e-01   5.41551770e+00   1.12477568e-02   1.17234240e-02   2.37880885e+01
  1002       2   1.75168322e-08   1.61213332e-06   1.15377477e-03   3.78965012e-08   3.48001531e-06   3.08003733e-04
  1003       1   9.51304278e-03   1.35524703e-01   5.47773194e+00   1.12595681e-02   1.17975981e-02   2.40808695e+01
  1003       2   2.83285497e-08   2.59954373e-06   1.34372509e-04   1.64955421e-07   1.46819769e-05   2.36688456e-04
  1004       1   9.52437423e-03   1.35462573e-01   5.53964826e+00   1.12723826e-02   1.18741607e-02   2.43784844e+01
  1004       2   4.84859379e-08   4.44458527e-06   1.82687171e-03   9.85655394e-07   8.74388644e-05   6.37429745e-04
  1005       1   9.53571289e-03   1.35528469e-01   5.60396171e+00   1.12874158e-02   1.20668950e-02   2.46793301e+01
  1005       2   3.08608382e-08   2.82267211e-06   6.43915928e-05   4.95692802e-07   4.39925807e-05   1.62979339e-04
  1006       1   9.54798653e-03   1.35422941e-01   5.66725539e+00   1.12979192e-02   1.19032201e-02   2.49880304e+01
  1006       2   7.14593341e-08   6.50280871e-06   1.21051857e-03   2.08070288e-06   1.83749112e-04   5.38043400e-04
  1007       1   9.56066563e-03   1.35320864e-01   5.73209472e+00   1.13131997e-02   1.19544923e-02   2.52966883e+01
  1007       2   4.34293400e-08   3.95600751e-06   4.17241745e-04   8.05312088e-07   7.08736524e-05   4.18585682e-04
  1008       1   9.57337906e-03   1.35371556e-01   5.79884684e+00   1.13219369e-02   1.17086472e-02   2.56163618e+01
  1008       2   5.98524782e-08   5.43625996e-06   1.47946119e-03   9.63428083e-07   8.49871648e-05   6.86640262e-05
  1009       1   9.58663785e-03   1.35301206e-01   5.86487435e+00   1.13373195e-02   1.19462212e-02   2.59402638e+01
  1009       2   1.77794497e-08   1.60942051e-06   1.24241873e-03   4.12288413e-07   3.60094869e-05   3.46583270e-04
  1010       1   9.59994152e-03   1.35308008e-01   5.93272813e+00   1.13550264e-02   1.21235810e-02   2.62657371e+01
  1010       2   2.48130185e-08   2.25238150e-06   8.45167133e-04   6.50403857e-07   5.68295262e-05   8.21662235e-05
  1011       1   9.61348683e-03   1.35374171e-01   6.00195814e+00   1.13703702e-02   1.21431888e-02   2.65969537e+01
  1011       2   3.96313615e-08   3.58196633e-06   3.50397452e-04   6.77471513e-07   5.95714302e-05   3.42321770e-04
  1012       1   9.62753112e-03   1.35341682e-01   6.07101076e+00   1.13833657e-02   1.21033464e-02   2.69383797e+01
  1012       2   2.47112710e-08   2.23246603e-06   1.30452800e-03   8.46320901e-07   7.43053517e-05   1.81623700e-04
  1013       1   9.64218589e-03   1.35234628e-01   6.14076979e+00   1.14038879e-02   1.23634926e-02   2.72787304e+01
  1013       2   1.43480025e-07   1.29433719e-05   2.59465858e-05   4.72462659e-06   4.13617814e-04   1.41867123e-03
  1014       1   9.65733599e-03   1.35203606e-01   6.21279930e+00   1.14203078e-02   1.21760912e-02   2.76222320e+01
  1014       2   9.73310668e-09   8.72862847e-07   3.90910453e-04   3.74904917e-07   3.23671009e-05   1.71941327e-04
  1015       1   9.67255700e-03   1.35212095e-01   6.28564164e+00   1.14267903e-02   1.18311449e-02   2.79873400e+01
  1015       2   9.95694834e-08   8.94106510e-06   3.91316124e-03   1.77615552e-06   1.54080638e-04   2.25744000e-04
  1016       1   9.68844080e-03   1.35057318e-01   6.35771881e+00   1.14511753e-02   1.24606671e-02   2.83498368e+01
  1016       2   2.44861433e-08   2.18289560e-06   2.20356900e-03   5.38818514e-07   4.63069374e-05   2.77247190e-04
  1017       1   9.70416459e-03   1.35107553e-01   6.43357454e+00   1.14724578e-02   1.25873215e-02   2.87141002e+01
  1017       2   5.01582456e-08   4.50373279e-06   1.82138244e-03   1.92305450e-08   2.02412906e-06   1.11308648e-04
  1018       1   9.72027507e-03   1.35228602e-01   6.51097993e+00   1.14886246e-02   1.24725528e-02   2.90884264e+01
  1018       2   9.56984141e-08   8.57523310e-06   2.30192875e-03   4.87748181e-07   4.19100902e-05   3.51053116e-04
  1019       1   9.73746432e-03   1.35040433e-01   6.58644652e+00   1.15069371e-02   1.25426083e-02   2.94703045e+01
  1019       2   1.46817829e-08   1.30554427e-06   6.83525535e-05   6.29186946e-07   5.46672928e-05   2.23632135e-04
  1020       1   9.75447486e-03   1.35072700e-01   6.66667427e+00   1.15292779e-02   1.27477970e-02   2.98550254e+01
  1020       2   3.90925632e-08   3.46759965e-06   2.42037001e-04   1.22947808e-06   1.06636364e-04   1.72704183e-04
  1021       1   9.77238888e-03   1.35028560e-01   6.74717923e+00   1.15479760e-02   1.26899806e-02   3.02489469e+01
  1021       2   1.69277489e-08   1.51196340e-06   2.14750406e-04   1.94713662e-07   1.67762579e-05   3.31722416e-04
  1022       1   9.79066955e-03   1.34986934e-01   6.82959566e+00   1.15667414e-02   1.26875176e-02   3.06528975e+01
  1022       2   2.52497491e-08   2.24321421e-06   7.31595726e-05   5.10766557e-07   4.40468566e-05   3.63284459e-04
  1023       1   9.80945094e-03   1.34941044e-01   6.91367222e+00   1.15893770e-02   1.28659814e-02   3.10626199e+01
  1023       2   5.91281710e-08   5.26334483e-06   4.70555325e-04   1.27886084e-06   1.10289123e-04   1.14001718e-03
  1024       1   9.82893265e-03   1.34892180e-01   6.99989847e+00   1.16124530e-02   1.28297896e-02   3.14758930e+01
  1024       2   4.64076006e-08   4.09737326e-06   8.58497269e-04   9.69635172e-07   8.27244295e-05   2.86740970e-04
  1025       1   9.84883064e-03   1.34852053e-01   7.08808605e+00   1.16318173e-02   1.27432623e-02   3.19014637e+01
  1025       2   5.11078297e-08   4.53994460e-06   1.67004388e-03   5.04435444e-07   4.35610079e-05   1.32336238e-03
  1026       1   9.86894557e-03   1.34855769e-01   7.17841598e+00   1.16568708e-02   1.31141541e-02   3.23354546e+01
  1026       2   3.92261885e-08   3.44529214e-06   9.46602493e-04   9.75782579e-07   8.36310576e-05   3.20223596e-04
  1027       1   9.88975785e-03   1.34793608e-01   7.26985136e+00   1.16819476e-02   1.32076524e-02   3.27767011e+01
  1027       2   1.43053256e-07   1.26273418e-05   2.01598106e-03   3.62367067e-06   3.09619925e-04   2.65802284e-03
  1028       1   9.91156466e-03   1.34713613e-01   7.40977350e+00   1.17086791e-02   1.30501063e-02   3.32169271e+01
  1028       2   3.52210455e-07   3.09195407e-05   4.43834946e-02   3.40968468e-06   2.90053110e-04   4.67948193e-04
  1029       1   9.93129336e-03   1.36008421e-01   7.51389317e+00   1.17314979e-02   1.31080006e-02   3.36858217e+01
  1029       2   1.92930204e-07   1.69781990e-05   1.92396253e-02   5.39355842e-06   4.55776924e-04   5.57260274e-03
  1030       1   9.95724244e-03   1.35118795e-01   7.62093513e+00   1.17761460e-02   1.45806825e-02   3.41533290e+01
  1030       2   2.96738885e-07   2.59168820e-05   7.35371483e-03   2.65645549e-06   2.26137324e-04   3.34607129e-04
  1031       1   9.98151663e-03   1.34629157e-01   7.70210553e+00   1.17922142e-02   1.35090608e-02   3.46441108e+01
  1031       2   2.97319504e-07   2.58627487e-05   2.25350946e-02   4.36536072e-06   3.71121361e-04   2.07067753e-04
  1032       1   1.00081600e-02   1.33564355e-01   7.78049298e+00   1.18248851e-02   1.37639871e-02   3.51144716e+01
  1032       2   1.75806346e-07   1.53164084e-05   2.14446764e-02   1.30242003e-06   1.09358255e-04   1.30648347e-03
  1033       1   1.00324219e-02   1.33585181e-01   7.87557845e+00   1.18315217e-02   1.26481395e-02   3.56112351e+01
  1033       2   1.36525870e-07   1.17703734e-05   1.14177784e-03   2.48765113e-06   2.10719044e-04   2.21801322e-04
  1034       1   1.00559670e-02   1.34265228e-01   7.97702450e+00   1.18644411e-02   1.33224312e-02   3.61062550e+01
  1034       2   1.49517400e-07   1.29422760e-05   5.30513932e-03   3.67388779e-07   3.26245056e-05   4.37349400e-04
  1035       1   1.00805586e-02   1.34503433e-01   8.07345892e+00   1.18984644e-02   1.37716914e-02   3.66132512e+01
  1035       2   1.69026418e-07   1.45873106e-05   1.61466672e-02   4.67816338e-07   4.00090144e-05   2.42013126e-03
  1036       1   1.01043405e-02   1.34822414e-01   8.17852749e+00   1.19279989e-02   1.39811425e-02   3.71467449e+01
  1036       2   2.46246436e-07   2.12378205e-05   1.61566602e-02   8.93571631e-07   7.48106010e-05   2.44885115e-03
  1037       1   1.01320928e-02   1.33767582e-01   8.27357914e+00   1.19669873e-02   1.44999800e-02   3.76767212e+01
  1037       2   1.07910527e-07   9.26674784e-06   2.20596653e-02   1.47379650e-06   1.23288129e-04   1.27787660e-03
  1038       1   1.01586737e-02   1.33426474e-01   8.39044966e+00   1.19902408e-02   1.37768129e-02   3.82153540e+01
  1038       2   2.39522392e-07   2.05361018e-05   1.08905663e-02   5.15753654e-08   3.72464514e-06   2.12348019e-03
  1039       1   1.01858163e-02   1.33642332e-01   8.51843885e+00   1.20188333e-02   1.39400546e-02   3.87646833e+01
  1039       2   1.67034630e-07   1.42684310e-05   6.60362489e-03   2.69713509e-07   2.09914772e-05   1.54783593e-04
  1040       1   1.02137094e-02   1.34074986e-01   8.65529021e+00   1.20501789e-02   1.39846790e-02   3.93320764e+01
  1040       2   5.09090613e-08   4.34138676e-06   1.33358428e-02   4.23054750e-07   3.43200122e-05   7.94797604e-04
  1041       1   1.02427390e-02   1.34205840e-01   8.79970569e+00   1.20877725e-02   1.43322395e-02   3.99152966e+01
  1041       2   1.18597641e-08   1.00737659e-06   1.41229915e-02   2.77245619e-07   2.34169087e-05   6.94416635e-05
  1042       1   1.02727749e-02   1.34124266e-01   8.90583207e+00   1.21245295e-02   1.44097414e-02   4.05170048e+01
  1042       2   2.50852960e-07   2.12616457e-05   2.20000640e-02   1.03168379e-06   8.47578622e-05   3.13525992e-04
  1043       1   1.03059445e-02   1.33012659e-01   8.94920905e+00   1.21643391e-02   1.46174903e-02   4.11173772e+01
  1043       2   1.26117697e-07   1.06767136e-05   6.98774357e-02   6.55058937e-07   5.42109427e-05   1.25614919e-03
  1044       1   1.03394394e-02   1.31645677e-01   9.05127177e+00   1.21897718e-02   1.40083932e-02   4.17197408e+01
  1044       2   5.65601629e-07   4.76585250e-05   9.97025515e-04   6.75371773e-07   5.30117818e-05   2.54157971e-03
  1045       1   1.03669397e-02   1.33372377e-01   9.20049394e+00   1.22225417e-02   1.39307651e-02   4.23324634e+01
  1045       2   2.24436564e-07   1.88312588e-05   6.80192766e-02   5.48977552e-06   4.50883769e-04   1.97660292e-03
  1046       1   1.04038048e-02   1.31711618e-01   9.27502855e+00   1.22431999e-02   1.34492523e-02   4.29804109e+01
  1046       2   2.50235660e-07   2.08552414e-05   1.18919068e-02   4.33820704e-06   3.52623057e-04   1.44214736e-03
  1047       1   1.04294353e-02   1.33763158e-01   9.43106551e+00   1.22955405e-02   1.45679024e-02   4.36276731e+01
  1047       2   2.69037236e-07   2.24119324e-05   2.50823057e-02   8.92118174e-07   7.38857517e-05   3.65018647e-03
  1048       1   1.04654799e-02   1.32774018e-01   9.56521223e+00   1.23479868e-02   1.55134631e-02   4.42855980e+01
  1048       2   3.62006528e-07   3.01011740e-05   1.91979113e-03   1.74966182e-06   1.41964836e-04   2.54792952e-03
  1049       1   1.04969184e-02   1.33277824e-01   9.70856711e+00   1.23843339e-02   1.52386599e-02   4.49785166e+01
  1049       2   2.32619415e-07   1.93110678e-05   2.08438158e-02   2.19388756e-06   1.77169735e-04   3.18574716e-03
  1050       1   1.05342888e-02   1.32511636e-01   9.83624511e+00   1.24304656e-02   1.55636628e-02   4.56793598e+01
  1050       2   2.52912342e-07   2.09170205e-05   3.28886786e-02   6.45406837e-07   5.12980688e-05   9.91748502e-04
  1051       1   1.05721158e-02   1.32019417e-01   9.97937662e+00   1.24656538e-02   1.49911417e-02   4.63983949e+01
  1051       2   2.97607235e-07   2.44949121e-05   3.31159253e-02   1.33088340e-06   1.05379306e-04   3.54298806e-03
  1052       1   1.06109598e-02   1.31847753e-01   1.01332052e+01   1.25068633e-02   1.47975491e-02   4.71223210e+01
  1052       2   9.06251283e-08   7.43686951e-06   1.49177290e-03   8.05718870e-07   6.50382907e-05   1.28824580e-03
  1053       1   1.06486444e-02   1.32517587e-01   1.03018466e+01   1.25505512e-02   1.51421190e-02   4.78778555e+01
  1053       2   3.69960162e-07   3.02174380e-05   2.94192159e-03   1.45740703e-06   1.13229807e-04   5.55594425e-03
  1054       1   1.06886528e-02   1.32590404e-01   1.04621943e+01   1.26088791e-02   1.62057124e-02   4.86525104e+01
  1054       2   1.53935536e-07   1.25089401e-05   1.20932453e-02   3.26690881e-07   2.49411294e-05   8.41852885e-04
  1055       1   1.07293124e-02   1.32658172e-01   1.06217353e+01   1.26616874e-02   1.62000816e-02   4.94508558e+01
  1055       2   7.10809019e-08   5.76558766e-06   2.05299682e-03   4.96767381e-07   4.08304401e-05   3.31408830e-04
  1056       1   1.07728704e-02   1.32222655e-01   1.07669023e+01   1.27116133e-02   1.60613968e-02   5.02711940e+01
  1056       2   9.32045667e-08   7.52880679e-06   1.01868257e-02   3.27180643e-07   2.72924041e-05   7.93099059e-04
  1057       1   1.08180649e-02   1.31740760e-01   1.09044381e+01   1.27646057e-02   1.61633190e-02   5.11039889e+01
  1057       2   2.74476189e-07   2.20620505e-05   3.06934132e-02   1.31450920e-06   1.06429470e-04   1.25150680e-03
  1058       1   1.08649005e-02   1.31146150e-01   1.10296884e+01   1.28161800e-02   1.61984367e-02   5.19489687e+01
  1058       2   4.15478750e-07   3.33584898e-05   3.20252650e-02   3.64853374e-06   2.83825106e-04   1.14654505e-02
  1059       1   1.09126191e-02   1.30916061e-01   1.12064539e+01   1.28619386e-02   1.52239122e-02   5.28014616e+01
  1059       2   6.74668306e-07   5.38117227e-05   1.64416084e-02   9.26068542e-06   7.17215426e-04   1.46208728e-02
  1060       1   1.09609758e-02   1.31043239e-01   1.13679350e+01   1.29075165e-02   1.45828759e-02   5.36787427e+01
  1060       2   4.90487271e-07   3.89541145e-05   1.92010019e-02   2.71343168e-06   2.10039136e-04   8.81194525e-03
  1061       1   1.10083455e-02   1.31073069e-01   1.15314319e+01   1.29619834e-02   1.60163290e-02   5.46238589e+01
  1061       2   1.63871915e-07   1.29518865e-05   1.96610819e-02   2.47478089e-06   1.89771836e-04   2.08643547e-06
  1062       1   1.10568158e-02   1.31040566e-01   1.17126878e+01   1.30443219e-02   1.73148076e-02   5.55575954e+01
  1062       2   1.67556647e-07   1.31773147e-05   6.92207588e-03   2.00585871e-06   1.58905481e-04   1.61977771e-03
  1063       1   1.11062136e-02   1.31119677e-01   1.19155349e+01   1.31098104e-02   1.73990880e-02   5.65141016e+01
  1063       2   1.33225337e-07   1.04842017e-05   1.52064365e-03   3.35554991e-06   2.56716677e-04   8.54594559e-03
  1064       1   1.11579944e-02   1.31059834e-01   1.21289894e+01   1.31744549e-02   1.78164424e-02   5.75056849e+01
  1064       2   4.73264357e-07   3.69092438e-05   1.37466800e-02   3.76673023e-07   2.45806679e-05   9.66480934e-04
  1065       1   1.12121123e-02   1.31030879e-01   1.23468526e+01   1.32304367e-02   1.72649211e-02   5.85491850e+01
  1065       2   4.31627445e-07   3.35053638e-05   1.70568549e-03   1.89247040e-06   1.52135736e-04   5.61321492e-03
  1066       1   1.12696208e-02   1.30558350e-01   1.25588561e+01   1.33112220e-02   1.82263461e-02   5.95913117e+01
  1066       2   1.08306208e-07   8.34737423e-06   1.75508523e-02   2.92084510e-06   2.24500626e-04   1.73371377e-03
  1067       1   1.13279482e-02   1.30581476e-01   1.27754743e+01   1.33733284e-02   1.75913637e-02   6.06778559e+01
  1067       2   1.15519245e-07   8.86692392e-06   2.54033967e-03   3.66195912e-08   1.63284837e-06   2.02764863e-03
  1068       1   1.13895287e-02   1.30113760e-01   1.30395250e+01   1.34418349e-02   1.77422975e-02   6.18000302e+01
  1068       2   3.99402397e-07   3.04223559e-05   4.91433885e-02   1.15044353e-07   9.69722722e-06   5.68188198e-03
  1069       1   1.14503564e-02   1.30701155e-01   1.32932272e+01   1.35169826e-02   1.76853038e-02   6.29556074e+01
  1069       2   1.78214250e-07   1.35379090e-05   2.73221981e-02   2.34722964e-06   1.77883118e-04   3.30916038e-03
  1070       1   1.15165289e-02   1.30124554e-01   1.34402491e+01   1.35928888e-02   1.78268986e-02   6.41549140e+01
  1070       2   3.25946542e-07   2.46287756e-05   1.84389990e-02   1.68436512e-06   1.24982796e-04   1.59004212e-03
  1071       1   1.15828992e-02   1.29756024e-01   1.36513273e+01   1.36894019e-02   1.89336065e-02   6.53504023e+01
  1071       2   9.13267696e-08   6.79354535e-06   8.46946885e-04   1.53962241e-06   1.10229903e-04   3.51404491e-03
  1072       1   1.16514385e-02   1.29252965e-01   1.38940453e+01   1.37532669e-02   1.80236964e-02   6.66172467e+01
  1072       2   1.02181868e-07   7.62970404e-06   9.55159344e-03   5.02239684e-07   3.97972023e-05   1.52659886e-03
  1073       1   1.17205680e-02   1.29190768e-01   1.41535317e+01   1.38473138e-02   1.89582468e-02   6.78859683e+01
  1073       2   5.81858748e-08   4.34218384e-06   1.17441218e-03   9.77960981e-07   6.67377280e-05   3.14462478e-03
  1074       1   1.17924127e-02   1.28860452e-01   1.44599635e+01   1.39238956e-02   1.85692968e-02   6.92122803e+01
  1074       2   7.88543317e-08   5.82273309e-06   1.78134186e-02   1.27493542e-06   9.10523691e-05   8.77356513e-04
  1075       1   1.18646652e-02   1.28910289e-01   1.47413586e+01   1.40170828e-02   1.91104329e-02   7.05646287e+01
  1075       2   1.93163999e-07   1.41656966e-05   1.39255723e-02   2.88169056e-07   2.06940243e-05   3.60004867e-03
  1076       1   1.19396018e-02   1.28652771e-01   1.48700912e+01   1.41067595e-02   1.94692589e-02   7.19766392e+01
  1076       2   2.48382364e-07   1.81352514e-05   2.00934956e-02   1.24127232e-06   8.40963672e-05   9.48549531e-03
  1077       1   1.20170074e-02   1.27937501e-01   1.50823228e+01   1.42097717e-02   2.04053553e-02   7.34093199e+01
  1077       2   1.69468456e-07   1.22762537e-05   1.33787203e-02   5.13846267e-06   3.56919911e-04   3.28121434e-03
  1078       1   1.20952520e-02   1.27753532e-01   1.53782105e+01   1.43029529e-02   2.02433322e-02   7.48812952e+01
  1078       2   2.05248044e-07   1.47411883e-05   2.56951687e-04   1.60275522e-06   1.14053496e-04   3.63477363e-03
  1079       1   1.21759402e-02   1.27683934e-01   1.56713899e+01   1.43859364e-02   1.98345262e-02   7.64374827e+01
  1079       2   1.96558986e-07   1.40438929e-05   5.57476775e-03   4.65850917e-07   2.98161314e-05   2.68612507e-03
  1080       1   1.22595258e-02   1.27512408e-01   1.59574697e+01   1.44927297e-02   2.04523860e-02   7.80295314e+01
  1080       2   2.10478071e-07   1.49168802e-05   4.31647758e-03   2.02865925e-06   1.39149976e-04   4.23348419e-03
  1081       1   1.23455318e-02   1.27254798e-01   1.62536270e+01   1.45967676e-02   2.07365795e-02   7.96868657e+01
  1081       2   7.47864795e-08   5.27135884e-06   8.91793161e-03   1.31673980e-07   9.12535927e-06   4.47467951e-04
  1082       1   1.24344546e-02   1.27010349e-01   1.65809227e+01   1.47096906e-02   2.10106981e-02   8.13823517e+01
  1082       2   2.06317653e-07   1.44124042e-05   2.03900171e-02   4.00248420e-06   2.71006663e-04   5.61917121e-03
  1083       1   1.25268765e-02   1.26784687e-01   1.69302071e+01   1.48192641e-02   2.08449362e-02   8.31341834e+01
  1083       2   7.37292337e-08   5.07771596e-06   3.27033650e-02   6.65774205e-07   4.25924272e-05   1.64317423e-03
  1084       1   1.26220725e-02   1.26621123e-01   1.73730976e+01   1.49287517e-02   2.10632262e-02   8.49789953e+01
  1084       2   2.67772848e-07   1.85109088e-05   5.09056393e-02   5.00714668e-06   3.30157904e-04   1.40943230e-02
  1085       1   1.27194294e-02   1.26601377e-01   1.76448342e+01   1.50609075e-02   2.24304145e-02   8.68904869e+01
  1085       2   4.45904752e-07   3.06797295e-05   3.43065229e-02   5.74320132e-06   3.85748563e-04   2.69033548e-02
  1086       1   1.28206390e-02   1.26147436e-01   1.79774365e+01   1.52073871e-02   2.40585855e-02   8.88405509e+01
  1086       2   1.56210342e-07   1.06011778e-05   5.05990798e-02   1.39393929e-07   9.40084124e-06   4.92339292e-03
  1087       1   1.29257066e-02   1.25885461e-01   1.83668730e+01   1.53230189e-02   2.26567006e-02   9.08678440e+01
  1087       2   2.26374037e-07   1.51778606e-05   5.89817666e-02   5.86072544e-07   4.49954896e-05   9.07165322e-04
  1088       1   1.30355275e-02   1.25519641e-01   1.87118242e+01   1.54445473e-02   2.24054685e-02   9.29821844e+01
  1088       2   1.17841924e-07   7.85847079e-06   7.04710446e-02   2.35376252e-07   2.04431783e-05   3.31912023e-03
  1089       1   1.31489772e-02   1.25244808e-01   1.91077554e+01   1.55856106e-02   2.30263412e-02   9.51708302e+01
  1089       2   6.92695298e-08   4.58363319e-06   7.26426930e-02   1.08675665e-07   3.14210490e-06   1.50569704e-03
  1090       1   1.32664125e-02   1.24896104e-01   1.95035559e+01   1.57291082e-02   2.33622935e-02   9.74490932e+01
  1090       2   1.55482507e-07   1.01685384e-05   7.02666829e-02   1.07346137e-06   6.60239983e-05   1.21869971e-03
  1091       1   1.33874073e-02   1.24500490e-01   1.98824111e+01   1.58764911e-02   2.36586703e-02   9.98177785e+01
  1091       2   2.23382510e-07   1.44714015e-05   6.12635200e-02   1.98710853e-06   1.22274722e-04   4.35259272e-03
  1092       1   1.35123059e-02   1.24028253e-01   2.02664956e+01   1.60318219e-02   2.41733604e-02   1.02270871e+02
  1092       2   1.35199832e-07   8.71034448e-06   3.34169211e-02   1.30506524e-06   8.20416389e-05   2.70878257e-03
  1093       1   1.36419403e-02   1.23324497e-01   2.07175560e+01   1.61935567e-02   2.45883405e-02   1.04790628e+02
  1093       2   3.28663066e-07   2.10980799e-05   4.42587830e-02   5.56606128e-06   3.40608424e-04   2.47515393e-02
  1094       1   1.37756981e-02   1.22926915e-01   2.12189997e+01   1.63347861e-02   2.33418359e-02   1.07430018e+02
  1094       2   2.57250183e-07   1.62355575e-05   4.83259161e-02   9.47164321e-07   6.89736226e-05   1.29582703e-04
  1095       1   1.39129082e-02   1.22597325e-01   2.16522979e+01   1.64967816e-02   2.41394455e-02   1.10205663e+02
  1095       2   1.45680093e-07   9.08850659e-06   1.25502733e-02   1.43157406e-06   7.95387209e-05   1.79498855e-03
  1096       1   1.40551083e-02   1.21910801e-01   2.22014009e+01   1.66869738e-02   2.54614849e-02   1.13051273e+02
  1096       2   2.08456156e-07   1.28768283e-05   4.32726631e-02   2.59236569e-06   1.52963150e-04   3.95905225e-04
  1097       1   1.41992400e-02   1.21815727e-01   2.27697282e+01   1.68620198e-02   2.56020558e-02   1.16042450e+02
  1097       2   2.25172623e-07   1.38766775e-05   1.38949887e-02   1.02564798e-05   6.03765178e-04   2.57783034e-02
  1098       1   1.43492170e-02   1.21209174e-01   2.32549782e+01   1.70529590e-02   2.68831153e-02   1.19174609e+02
  1098       2   1.49676207e-07   9.08132004e-06   1.26515731e-02   2.23090412e-06   1.19672183e-04   6.02275878e-03
  1099       1   1.45048904e-02   1.20661022e-01   2.38118976e+01   1.72683606e-02   2.76838378e-02   1.22333014e+02
  1099       2   1.94030019e-07   1.16143907e-05   4.49495126e-02   1.43558987e-06   9.72787118e-05   4.72081959e-03
  1100       1   1.46658602e-02   1.20376788e-01   2.44707165e+01   1.74342538e-02   2.66220750e-02   1.25748383e+02
  1100       2   2.57148257e-07   1.52132703e-05   6.55870432e-02   1.21223052e-07   7.95927323e-06   7.58252340e-03
  1101       1   1.48338648e-02   1.19994678e-01   2.51080833e+01   1.76468378e-02   2.75393146e-02   1.29296102e+02
  1101       2   1.50336658e-07   8.82227274e-06   8.00759331e-02   4.32232158e-07   2.44240415e-05   9.60577429e-03
  1102       1   1.50085899e-02   1.19560421e-01   2.57264677e+01   1.78689476e-02   2.83135021e-02   1.33010791e+02
  1102       2   5.72135503e-07   3.31452742e-05   7.84292420e-02   1.87981568e-06   1.05451270e-04   2.10663309e-03
  1103       1   1.51908934e-02   1.18964461e-01   2.63954687e+01   1.80892275e-02   2.84699391e-02   1.36919539e+02
  1103       2   8.02121637e-07   4.58196428e-05   5.18740170e-02   7.22610942e-06   3.97981220e-04   3.41486213e-03
  1104       1   1.53818107e-02   1.18090912e-01   2.70492565e+01   1.83357612e-02   2.91574752e-02   1.40928655e+02
